customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1079,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),122.59,4412.18,Yes
CUST-1080,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.44,1201.59,No
CUST-1081,Female,0,Yes,No,50,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.19,3610.05,Yes
CUST-1082,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,100.01,4399.06,Yes
CUST-1083,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.66,1893.65,No
CUST-1084,Male,1,No,Yes,28,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,80.26,2244.5,Yes
CUST-1085,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.46,2387.34,Yes
CUST-1086,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.29,1052.1,No
CUST-1087,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.62,4040.69,Yes
CUST-1088,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),102.66,5543.0,No
CUST-1089,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),81.15,1953.3,Yes
CUST-1090,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,108.8,4792.18,No
CUST-1091,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,91.66,1011.0,Yes
CUST-1092,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,124.12,368.11,No
CUST-1093,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,46.51,3072.8,No
CUST-1094,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,47.11,750.43,No
CUST-1095,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,97.74,7041.5,No
CUST-1096,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,117.42,7513.91,No
CUST-1097,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,113.5,5901.29,No
CUST-1098,Male,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,94.85,5314.62,No
CUST-1099,Male,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.24,527.51,No
CUST-1100,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,45.8,689.32,No
CUST-1101,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.57,2080.74,Yes
CUST-1102,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.56,1166.71,Yes
CUST-1103,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),113.96,6037.41,Yes
CUST-1104,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.76,2843.43,No
CUST-1105,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.5,3678.94,Yes
CUST-1106,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.13,8155.19,No
CUST-1107,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.97,1106.11,No
CUST-1108,Male,0,Yes,Yes,53,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,78.24,4143.9,Yes
CUST-1109,Male,1,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.68,2570.11,Yes
CUST-1110,Female,1,No,Yes,46,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.95,4091.65,No
CUST-1111,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,47.79,531.33,No
CUST-1112,Female,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.67,4405.7,Yes
CUST-1113,Male,0,No,Yes,32,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),86.23,2769.58,No
CUST-1114,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.38,1311.74,No
CUST-1115,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),114.42,234.53,Yes
CUST-1116,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,116.72,2927.62,Yes
CUST-1117,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),84.81,4498.13,Yes
CUST-1118,Female,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.41,1609.13,No
CUST-1119,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,130.96,8515.49,Yes
CUST-1120,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.24,5780.69,No
CUST-1121,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.24,2126.14,Yes
CUST-1122,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,111.72,111.72,No
CUST-1123,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.61,1996.33,No
CUST-1124,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,116.4,3840.18,Yes
CUST-1125,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,102.67,2051.61,Yes
CUST-1126,Male,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,69.04,2979.19,No
CUST-1127,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.78,125.5,Yes
CUST-1128,Male,1,Yes,Yes,58,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,87.37,5060.25,Yes
CUST-1129,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,109.52,1655.77,No
CUST-1130,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.08,591.97,No
CUST-1131,Male,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.59,468.66,No
CUST-1132,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.11,1551.87,Yes
CUST-1133,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),98.63,6811.88,No
CUST-1134,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),111.64,2460.75,Yes
CUST-1135,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.78,4087.67,No
CUST-1136,Female,0,No,Yes,36,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.68,2979.7,No
CUST-1137,Female,1,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.76,5952.44,No
CUST-1138,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),82.11,416.82,Yes
CUST-1139,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.93,3772.41,No
CUST-1140,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.74,523.61,No
CUST-1141,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,95.76,483.48,No
CUST-1142,Female,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,133.06,4121.08,Yes
CUST-1143,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,130.15,2085.83,Yes
CUST-1144,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.14,2964.19,Yes
CUST-1145,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,95.89,1531.3,No
CUST-1146,Male,0,No,Yes,36,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,79.89,2871.73,Yes
CUST-1147,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,104.6,2299.96,Yes
CUST-1148,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.02,2116.97,No
CUST-1149,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),115.73,6931.94,No
CUST-1150,Female,1,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),121.26,5814.56,Yes
CUST-1151,Female,0,No,Yes,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,127.52,7648.8,No
CUST-1152,Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,126.06,3913.82,Yes
CUST-1153,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.04,6760.13,Yes
CUST-1154,Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,107.46,651.13,Yes
CUST-1155,Male,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),95.72,2008.05,No
CUST-1156,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),128.83,636.48,No
CUST-1157,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,115.5,6922.89,Yes
CUST-1158,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.0,348.16,No
CUST-1159,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,92.94,1385.97,No
CUST-1160,Male,1,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,98.09,196.67,Yes
CUST-1161,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,95.31,772.02,Yes
CUST-1162,Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.54,3606.18,No
CUST-1163,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.27,3951.06,No
CUST-1164,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),83.04,3411.94,No
CUST-1165,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.95,1976.91,No
CUST-1166,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.19,91.02,Yes
CUST-1167,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,93.89, ,No
CUST-1168,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.81,5723.11,No
CUST-1169,Female,0,No,Yes,70,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),80.89,5655.55,No
CUST-1170,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.47,49.91,No
CUST-1171,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,125.61,6040.76,Yes
CUST-1172,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.7,2947.37,Yes
CUST-1173,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.21,1742.49,No
CUST-1174,Female,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.94,55.21,Yes
CUST-1175,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.28,3275.2,No
CUST-1176,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),47.47,3080.33,No
CUST-1177,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,120.07,7560.74,No
CUST-1178,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.85,926.08,No
CUST-1179,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.37,1936.46,No
CUST-1180,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),144.21,9372.99,No
CUST-1181,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,103.95,3107.93,No
CUST-1182,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,115.88,5328.08,Yes
CUST-1183,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),97.45,2040.24,Yes
CUST-1184,Male,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,117.26,5283.74,Yes
CUST-1185,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.54,1912.71,No
CUST-1186,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,124.21,7451.59,Yes
CUST-1187,Male,1,No,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),113.52,5101.48,No
CUST-1188,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,108.95, ,Yes
CUST-1189,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),95.97,2303.08,No
CUST-1190,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.94,2574.97,No
CUST-1191,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,140.16,1823.26,No
CUST-1192,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.2,4627.66,No
CUST-1193,Female,0,No,Yes,38,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),78.85,2992.39,No
CUST-1194,Male,0,No,Yes,65,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,87.99,5719.23,No
CUST-1195,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.72,2401.94,Yes
CUST-1196,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.45,2405.76,No
CUST-1197,Male,1,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.1,5995.78,Yes
CUST-1198,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.68,561.25,Yes
CUST-1199,Female,1,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.57,2815.41,Yes
CUST-1200,Female,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.28,5067.07,No
CUST-1201,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.55,4130.9,No
CUST-1202,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),100.64,200.64,Yes
CUST-1203,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),99.33,392.24,No
CUST-1204,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,115.82,2663.67,Yes
CUST-1205,Female,1,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.75,1571.89,Yes
CUST-1206,Male,1,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.3,665.93,No
CUST-1207,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,113.53,4310.09,Yes
CUST-1208,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),106.83,5025.13,Yes
CUST-1209,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.79,4404.35,Yes
CUST-1210,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,110.91,3646.99,No
CUST-1211,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.33,585.64,Yes
CUST-1212,Male,0,No,No,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,90.73,1541.69,No
CUST-1213,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),114.6,7907.98,No
CUST-1214,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.36,1423.17,No
CUST-1215,Male,1,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.68,1637.13,Yes
CUST-1216,Female,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),34.33,2305.08,Yes
CUST-1217,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,113.15,1472.98,No
CUST-1218,Male,0,No,Yes,68,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),112.09,7622.31,No
CUST-1219,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),130.11,913.42,No
CUST-1220,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.67,641.26,No
CUST-1221,Female,0,No,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.27,1112.79,No
CUST-1222,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.37,318.53,Yes
CUST-1223,Female,1,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,347.45,No
